0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 |Hardwood floor,3 car garage,High ceiling,Coffered ceilings,Ceiling window,Many windows,Many cabinets,Open concept,Remodeled and renovated,Finished basement,Water heater,4 Bedrooms,3.5 Bathrooms,Single Family Home,Average Quality Primary School,Average Quality Middle School,Average Quality High School,Lowest crime rate-481126-7404 N Audubon Rd Indianapolis IN 46250
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 |Hardwood floor,Counter space,Crown molding,Lage patio,Granite countertop and island,Ceiling window,Many windows,Balcony,Remodeled and renovated,2 Bedrooms,3 Bedrooms,3 Bathrooms,Condo,Townhome,Below Average Quality Primary School,Average Quality Middle School,Below Average Quality High School,Lowest crime rate-379900-4605 Farrington Ave Indianapolis IN 46201
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Vaulted and cathedral ceiling,Lage patio,Large backyard,Deck,2story house,Finished basement,Nearby shopping stops,Nearby schools,Nearby Restaurants,Spacious,4 Bedrooms,2.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-236436-3561 N Bancroft St Indianapolis IN 46218
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 |Porch,Gas fireplace,Remodeled and renovated,Neighborhood park,4 Bedrooms,3 Bathrooms,Single Family Home,Below Average Quality Primary School,Average Quality Middle School,Below Average Quality High School,Lowest crime rate-199920-5750 Rolling Ridge Rd Indianapolis IN 46220
0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 |Open Concept kitchen,Very spacious kitchen,3 car garage,Dining area,Open concept,Gas fireplace,Upstairs laundry,Finished basement,Neighborhood park,Spacious,Movein ready,4 Bedrooms,3.5 Bathrooms,Single Family Home,Above Average Quality Primary School,Above Average Quality Middle School,Above Average Quality High School,Lowest crime rate-399105-Meadows 3159914979
0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 |Bathroom and Kitchen tile styling floor,Open Concept kitchen,Very spacious kitchen,Walkin closet,Bathroom Vanity,Dining area,Many cabinets,Open concept,Spacious,2 Bedrooms,2 Bathrooms,Condo,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-209420-8321 Exton Rd Indianapolis IN 46239
0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Hardwood floor,Vinyl style flooring,2 car garage ,Many windows,Deck,3 Bedrooms,2 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-119568-5005 W Vermont St Indianapolis IN 46224
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 |3 Bedrooms,1 Bathrooms,Condo,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-45270-7093 Carrie Dr Indianapolis IN 46237
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 |3 Bedrooms,2.5 Bathrooms,LotLand,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-730000-6210 Tennison Way Indianapolis IN 46236
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 |Wood fireplace,Large backyard,Natural light,Fence,Gas fireplace,Remodeled and renovated,Breakfast bar and nook,3 Bedrooms,2 Bathrooms,Average Quality Primary School,Average Quality Middle School,Average Quality High School,Lowest crime rate-135520-4812 Norcroft Dr Indianapolis IN 46221
0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 |Open Concept kitchen,Very spacious kitchen,Walkin closet,Dining area,Lage patio,Fresh paint,Granite countertop and island,Deck,2story house,Open concept,Gas fireplace,Upstairs laundry,Remodeled and renovated,Neighborhood park,Spacious,Decorated paint,2 Bedrooms,2 Bathrooms,Condo,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-95000-1441 Everest Ln Indianapolis IN 46234
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |2 car garage ,CulDeSac corner lot,2 Bedrooms,1 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-31680-6564 Green Haven Way C Indianapolis IN 46214
1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 |Large master bedroom,Hardwood floor,Bathroom and Kitchen tile styling floor,Marble floor,Open Concept kitchen,2 car garage ,Wood fireplace,Kitchen center island,Counter space,Vaulted and cathedral ceiling,Garden tub,Fresh paint,Ceiling window,Many windows,Deck,Porch,Many cabinets,Open concept,Gas fireplace,Remodeled and renovated,Dual sink,Water heater,Electric heater,Neighborhood park,Trails,Decorated paint,3 Bedrooms,2 Bathrooms,Single Family Home,Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-224664-4148 Orchard Valley Ln Indianapolis IN 46235
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 |Laminated floor,Remodeled and renovated,Nearby shopping stops,Nearby schools,Decorated paint,3 Bedrooms,2.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Average Quality High School,Lowest crime rate-286452-8419 Eastbay Dr Indianapolis IN 46236
1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Large master bedroom,Marble floor,Wood fireplace,Lage patio,Gas fireplace,Decorated paint,3 Bedrooms,2.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-195000-6023 Guilford Ave Indianapolis IN 46220
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Lage patio,Natural light,Balcony,Gas fireplace,Remodeled and renovated,Water heater,Movein ready,3 Bedrooms,1.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-67624-1719 E Gimber St Indianapolis IN 46203
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 |Granite countertop and island,Many windows,Deck,Many cabinets,Remodeled and renovated,Walkin pantry,Finished basement,Nearby shopping stops,Nearby Restaurants,3 Bedrooms,1 Bathrooms,FarmRanch,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-162032-735 Lexington Ave 8 Indianapolis IN 46203
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 |4 Bedrooms,1.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Average Quality Middle School,Below Average Quality High School,Lowest crime rate-52269-11044 Cherry Lake Pl Indianapolis IN 46235
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 |Lots of Storage space,Many windows,Remodeled and renovated,3 Bedrooms,2 Bathrooms,Single Family Home,Average Quality Primary School,Average Quality Middle School,Average Quality High School,Lowest crime rate-474008-3613 Fieldmint Ct Indianapolis IN 46235
1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Large master bedroom,3 car garage,Walkin closet,High ceiling,Garden tub,Gas fireplace,Remodeled and renovated,Dual sink,Finished basement,Decorated paint,3 Bedrooms,5 Bedrooms,4.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-648439-5127 E North St Indianapolis IN 46219
0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Hardwood floor,3 car garage,Wood fireplace,Crown molding,Jacuzzi hot tub,Large backyard,Granite countertop and island,2story house,Fence,Open concept,Gas fireplace,Finished basement,5 Bedrooms,3 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-473860-7929 Wildwood Farms Ln Indianapolis IN 46239
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Remodeled and renovated,3 Bedrooms,1 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-73080-1709 N Alabama St Indianapolis IN 46202
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Carpeting,Decorated paint,3 Bedrooms,2 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-90384-5817 Haverford Ave Indianapolis IN 46220
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 |Finished basement,Neighborhood park,3 Bedrooms,1 Bathrooms,Single Family Home,Below Average Quality Primary School,Average Quality Middle School,Below Average Quality High School,Lowest crime rate-52800-840 Greenlee Ct Indianapolis IN 46234
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |3 Bedrooms,1 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-63825-11958 Broadway St Indianapolis IN 46236
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 |Neighborhood golf course,2 Bedrooms,3 Bedrooms,1 Bathrooms,Single Family Home,Below Average Quality Primary School,Average Quality Middle School,Below Average Quality High School,Lowest crime rate-37544-6750 Spirit Lake Dr 302 Indianapolis IN 46220
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 |3 Bathrooms,Condo,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-37848-2111 Morgan St Indianapolis IN 46221
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 |Close to Downtown,3 Bedrooms,2 Bathrooms,LotLand,Below Average Quality Primary School,Average Quality Middle School,Below Average Quality High School,Lowest crime rate-100000-423 Powell St Indianapolis IN 46227
0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Carpeting,3 car garage,Fresh paint,Large backyard,Deck,Fence,Remodeled and renovated,Decorated paint,4 Bedrooms,2.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-152620-7120 Walton St Indianapolis IN 46241
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |2 car garage ,Large backyard,Deck,Fence,Remodeled and renovated,4 Bedrooms,2 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-84036-4527 Fairhope Dr Indianapolis IN 46237
0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Hardwood floor,Carpeting,Fresh paint,Deck,Furnace,Remodeled and renovated,Finished basement,Water heater,Decorated paint,3 Bedrooms,1 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-108750-5345 Helena Ave Indianapolis IN 46237
1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Large master bedroom,Open Concept kitchen,Very spacious kitchen,Dining area,Vaulted and cathedral ceiling,Large backyard,Deck,2story house,Gas fireplace,CulDeSac corner lot,Remodeled and renovated,Finished basement,Breakfast bar and nook,Spacious,4 Bedrooms,2.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-176280-6717 La Tour Cir Indianapolis IN 46278
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 |Walkin closet,Remodeled and renovated,Nearby schools,6 Bedrooms,4.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-395815.5-5658 Broadway St Indianapolis IN 46220
0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 |Gourmet kitchen,Very spacious kitchen,3 car garage,Brick fireplace,Granite countertop and island,Porch,Gas fireplace,Upstairs laundry,Walkin pantry,Spacious,Movein ready,4 Bedrooms,3.5 Bathrooms,Single Family Home,Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-374637-3226 Kenilworth Dr Indianapolis IN 46228
1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 |Large master bedroom,Walkin closet,Large backyard,Fence,3 Bedrooms,2.5 Bathrooms,Single Family Home,Below Average Quality Primary School,Average Quality Middle School,Average Quality High School,Lowest crime rate-69828-7112 Bay View Dr Indianapolis IN 46214
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 |3 Bedrooms,2 Bathrooms,LotLand,Average Quality Primary School,Below Average Quality Middle School,Below Average Quality High School,Lowest crime rate-99500-1044 Longwell Pl Indianapolis IN 46240
